ID,designation_header,strain_number_header,is_type_strain_header,species,domain,phylum,Oxygen tolerance,Genome seq. accession number,Genome Sequence associated NCBI tax ID
24337,HG66,DSM 28984,0,Porphyromonas gingivalis,Bacteria,Bacteroidota,anaerobe,2597490155,837
12507,,"DSM 15663, ATCC 51700, NCTC 13180, CCUG 47701, JCM 13865, Loup 1",1,Porphyromonas gulae,Bacteria,Bacteroidota,anaerobe,1122972.3,1122972
,,,,,,,,2518645603,1122972
12508,LEV,"DSM 23370, ATCC 29147, CCUG 34320, JCM 13866, NCTC 11028, ACM 5042, CCUG 21027, HAMBI 467, VPI 10450, VPI 3300",1,Porphyromonas levii,Bacteria,Bacteroidota,anaerobe,1122973.3,1122973
,,,,,,,,2515154110,1122973
133139,"UQD444, MRK101, UQD 444","DSM 28520, NCTC 13658",1,Porphyromonas loveana,Bacteria,Bacteroidota,obligate anaerobe,1884669.3,1884669
,,,,,,,,2756170163,1884669
12504,7728-L6C,"DSM 20710, ATCC 33141, CCUG 47703, NCTC 13100, JCM 13914",1,Porphyromonas macacae,Bacteria,Bacteroidota,anaerobe,1122974.3,1122974
,,,,,,,,1236519.3,1122974
,,,,,,,,2517093006,1122974
,,,,,,,,2585427889,1122974
,,,,,,,,28115.13,28115
,,,,,,,,2814123385,28115
150673,,"CCUG 41933, ATCC 49407, NCTC 11632, JCM 15984, CCUG 33478, VPB 157",0,Porphyromonas macacae,Bacteria,Bacteroidota,anaerobe,1236521.3,1236521
,,,,,,,obligate anaerobe,2585427890,1236521
,,,,,,,,28115.12,28115
,,,,,,,,2814123386,28115
156908,,"JCM 30531, CCUG 66735",1,Porphyromonas pasteri,Bacteria,Bacteroidota,anaerobe,1583331.7,1583331
12512,,"DSM 23386, ATCC BAA-1230, CCUG 51464, JCM 13867, WAL 6690",1,Porphyromonas somerae,Bacteria,Bacteroidota,anaerobe,1122975.3,1122975
,,,,,,,obligate anaerobe,2515154109,1122975
12511,,"DSM 23387, ATCC BAA-906, CCUG 48615, JCM 13868, WAL 9902",1,Porphyromonas uenonis,Bacteria,Bacteroidota,anaerobe,1122976.3,1122976
,,,,,,,,1236493.3,1122976
,,,,,,,,2528311143,1122976
,,,,,,,,2585427891,1122976
13320,,"DSM 45266, CCTCC AA 208053, YIM 90636, JCM 33234",1,Prauserella aidingensis,Bacteria,Actinomycetota,aerobe,2596583537,387890
13317,,"DSM 44590, CCTCC AA 001016, YIM 90005, JCM 13022, BCRC 16313, CIP 107981, KCTC 19002, CCRC 16313",1,Prauserella alba,Bacteria,Actinomycetota,facultative anaerobe,2596583529,176898
,,,,,,,obligate aerobe,,
158465,,"DSM 45973, YIM 121212, CCTCC AA 2013011",1,Prauserella flavalba,Bacteria,Actinomycetota,aerobe,1477506.3,1477506
,,,,,,,obligate aerobe,2865225150,1477506
,,,,,,,,MASU00000000,1477506
13323,MS 498,"DSM 45268, CCTCC AA 208056, JCM 18301, CGMCC 4.5506, NBRC 105212",1,Prauserella marina,Bacteria,Actinomycetota,aerobe,2675903049,530584
,,,,,,,obligate aerobe,2770939488,530584
,,,,,,,,530584.3,530584
,,,,,,,,530584.4,530584
,,,,,,,,530584.6,530584
,,,,,,,,530584.7,530584
13322,05-Be-005,"DSM 45305, CCM 7635, CCUG 57426, NRRL B-24780, JCM 17974",1,Prauserella muralis,Bacteria,Actinomycetota,aerobe,2818991319,588067
,,,,,,,obligate aerobe,2865233180,588067
,,,,,,,,588067.3,588067
,,,,,,,,588067.5,588067
13315,,"DSM 43194, ATCC 43014, IFO 14506, IMET 7650, IMRU 3760, JCM 3193, KCC A-0193, NBRC 14506, NCIB 8926, NRRL 2295, JCM 9736, BCRC 12523, CBS 614.67, CGMCC 4.1215, CIP 106520, HUT 6557, IMI 71674, KCTC 9299, KCTC 9942, NCIMB 8926, NRRL B-2295, PCM 2309, VKM Ac-1243",1,Prauserella rugosa,Bacteria,Actinomycetota,aerobe,2585427562,43354
,,,,,,,obligate aerobe,43354.5,43354
13318,,"DSM 45264, CCTCC AA 208051, YIM 90625, JCM 33232",1,Prauserella salsuginis,Bacteria,Actinomycetota,aerobe,2596583569,387889
,,,,,,,obligate aerobe,,
13319,,"DSM 45265, CCTCC AA 208052, YIM 90630, JCM 33233",0,Prauserella salsuginis,Bacteria,Actinomycetota,aerobe,2596583604,577679
,,,,,,,obligate aerobe,,
13321,,"DSM 45267, CCTCC AA 208054, YIM 90694, JCM 33235",1,Prauserella salsuginis,Bacteria,Actinomycetota,aerobe,2827231811,577680
,,,,,,,obligate aerobe,577680.3,577680
12562,,"DSM 23384, CCUG 53648, JCM 14753, KCTC 15072",1,Prevotella amnii,Bacteria,Bacteroidota,anaerobe,1122979.3,1122979
,,,,,,,,1236496.3,1122979
,,,,,,,,2518645615,1122979
,,,,,,,,2585427892,1122979
133542,OMA31,"JCM 15754, CCUG 57723, KCTC 15073",1,Prevotella aurantiaca,Bacteria,Bacteroidota,anaerobe,1236508.3,1236508
,,,,,,,,2565956594,1236508
12525,653C,"DSM 20514, ATCC 29303, NCTC 11156, CCUG 9557, CIP 105105, JCM 6331, LMG 6452, VPI 6822, AIP 10109",1,Prevotella bivia,Bacteria,Bacteroidota,anaerobe,2509601036,868129
,,,,,,,,553171.3,553171
,,,,,,,,868129.3,868129
166275,A2672,"DSM 108033, CCOS 1231, CCUG 72809",1,Prevotella brunnea,Bacteria,Bacteroidota,anaerobe,2903673848,2508867
,,,,,,,obligate anaerobe,,
12551,"N532-70A, N 532-70A","DSM 18810, ATCC 33547, CIP 105107, JCM 8529, NCTC 13065, CCUG 15404, AIP 10111, VPI 9342, Lambe 532-70A, KCTC 15680",1,Prevotella corporis,Bacteria,Bacteroidota,anaerobe,1122981.3,1122981
,,,,,,,,1235812.3,1122981
,,,,,,,,2523533623,1122981
,,,,,,,,2585427894,1122981
139763,ES2772,"DSM 3688, ATCC 49559, CCUG 48288, NCTC 12043, JCM 13448",1,Prevotella dentalis,Bacteria,Bacteroidota,anaerobe,2509276066,908937
,,,,,,,,908937.13,908937
,,,,,,,,908937.14,908937
,,,,,,,,908937.4,908937
,,,,,,,,908937.9,908937
12565,,"DSM 22229, JCM 15908, NUM 1903, KCTC 15187",1,Prevotella dentasini,Bacteria,Bacteroidota,anaerobe,1236509.3,1236509
,,,,,,,,2585427895,1236509
12529,1210,"DSM 20614, ATCC 35308, NCDO 2352, CCUG 29542, JCM 13449, CIP 104478, NCTC 13067",1,Prevotella denticola,Bacteria,Bacteroidota,anaerobe,1122982.4,1122982
,,,,,,,,1236487.4,1122982
,,,,,,,,2526164516,1122982
,,,,,,,,2585427896,1122982
,,,,,,,,28129.12,28129
,,,,,,,,2906457805,28129
12530,1304-72B,"CCUG 9558, JCM 6334, LMG 6453, CIP 105108, DSM 20516, ATCC 29426, NCTC 11157, VPI 8057",1,Prevotella disiens,Bacteria,Bacteroidota,anaerobe,1235811.4,1235811
,,,,,,,obligate aerobe,1235811.5,1235811
,,,,,,,,2585427922,1235811
,,,,,,,,2600254990,1235811
,,,,,,,,28130.5,28130
,,,,,,,,2871815117,28130
155870,,CCUG 59491,0,Prevotella disiens,Bacteria,Bacteroidota,anaerobe,866771.4,866771
12563,4052,"DSM 22864, CCUG 56137, JCM 15124, KCTC 15074",1,Prevotella falsenii,Bacteria,Bacteroidota,anaerobe,1236505.3,1122983
,,,,,,,,2585427898,1122983
12567,W1435,"DSM 22504, CCUG 57946, JCM 17724",1,Prevotella fusca,Bacteria,Bacteroidota,anaerobe,1236517.4,1236517
,,,,,,,,1236517.6,1236517
,,,,,,,,2585427899,1236517
,,,,,,,,2684623158,1236517
12552,HEP,"JCM 12247, DSM 23917, ATCC 35895, CCUG 27827, LMG 10142, JCM 16133",1,Bacteroides heparinolyticus,Bacteria,Bacteroidota,anaerobe,2795385454,28113
,,,,,,,obligate anaerobe,28113.5,28113
12560,T05-04,"DSM 19854, CCUG 55407, JCM 15637",1,Prevotella histicola,Bacteria,Bacteroidota,anaerobe,1236504.5,1236504
12531,B422,"DSM 20706, ATCC 25611, KCTC 15693, CCUG 24041, JCM 7365, JCM 12248, VPI 4197, JCM 11150, BCRC 14416, CIP 103682, NCTC 13070, CIP 101222, KCTC 3692",1,Prevotella intermedia,Bacteria,Bacteroidota,anaerobe,1122984.13,1122984
,,,,,,,,1122984.4,1122984
,,,,,,,,1122984.7,1122984
,,,,,,,,2515154173,1122984
,,,,,,,,2523231016,1122984
,,,,,,,,28131.49,28131
,,,,,,,,28131.7,28131
,,,,,,,,2816332597,1122984
,,,,,,,,2903615608,28131
24343,"CD3:28, CD3_28, CD3 : 28","DSM 26989, CCUG 60371, KCTC 15415",1,Prevotella jejuni,Bacteria,Bacteroidota,anaerobe,1177574.3,1177574
,,,,,,,,2724679806,1177574
12534,B282,"DSM 7089, ATCC 25845, JCM 6325, CCUG 4944 B, VPI 4196, BCRC 10622, CIP 105346, KCTC 3689, NCTC 12963, VPI 15087, AIP 10205",1,Prevotella melaninogenica,Bacteria,Bacteroidota,anaerobe,28132.35,28132
,,,,,,,,28132.361,28132
,,,,,,,,553174.6,553174
,,,,,,,,648028051,553174
24340,CD3:34,"DSM 26980, CCUG 60312",0,Prevotella melaninogenica,Bacteria,Bacteroidota,anaerobe,28132.351,28132
,,,,,,,,28132.362,28132
12564,E7.56,"DSM 21469, CCUG 56105, KCTC 15163, JCM 16134",1,Prevotella micans,Bacteria,Bacteroidota,anaerobe,1122987.3,1122987
,,,,,,,,1236510.3,1122987
,,,,,,,,2515154159,1122987
,,,,,,,,2585427903,1122987
12540,PPPA21,"CCUG 51937, DSM 16608, JCM 12541",1,Prevotella multiformis,Bacteria,Bacteroidota,anaerobe,649989987,888743
,,,,,,,,888743.3,888743
12537,,"DSM 13386, ATCC 33563, NCTC 9336, CCUG 9560, CIP 105552, JCM 12250, VPI 8944, Lambe 729-74, CIP 104835, JCM 6322, KCTC 15081",1,Prevotella nigrescens,Bacteria,Bacteroidota,anaerobe,2811995243,28133
,,,,,,,,28133.103,28133
,,,,,,,,28133.4,28133
,,,,,,,,28133.93,28133
,,,,,,,,28133.95,28133
,,,,,,,,28133.99,28133
,,,,,,,,651324089,997352
,,,,,,,,997352.4,997352
154665,,"CCUG 54769, JCM 14966, ATCC 43324, NCTC 12747, CCUG 20177, CIP 104477, JCM 13451, NCTC 11871",1,Prevotella oulorum,Bacteria,Bacteroidota,anaerobe,1236497.4,1236497
,,,,,,,,2585427905,1236497
,,,,,,,,2585428083,28136
,,,,,,,,28136.6,28136
12549,,"DSM 18710, ATCC 700821, CCUG 39484, CIP 105551, NCTC 13042, AHN 10371, JCM 11140",1,Prevotella pallens,Bacteria,Bacteroidota,anaerobe,2695420923,60133
,,,,,,,,60133.3,60133
,,,,,,,,651324090,997353
,,,,,,,,997353.4,997353
134238,,"JCM 14110, CCUG 54350, GTC 3021",1,Prevotella pleuritidis,Bacteria,Bacteroidota,anaerobe,1236494.3,1236494
,,,,,,,,2565956597,1236494
12568,W2052,"DSM 22613, CCUG 57945, JCM 17725",1,Prevotella scopos,Bacteria,Bacteroidota,anaerobe,1236518.13,1236518
,,,,,,,,1236518.39,1236518
,,,,,,,,1236518.4,1236518
,,,,,,,,1236518.6,1236518
,,,,,,,,1236518.7,1236518
,,,,,,,,2585427908,1236518
,,,,,,,,2695420955,1236518
,,,,,,,,2721755485,1236518
12554,,"DSM 19559, ATCC 33779, CCUG 15422, JCM 6290, VPI D22A-7, BCRC 14442",1,Prevotella veroralis,Bacteria,Bacteroidota,anaerobe,1122993.3,1122993
,,,,,,,,1234673.5,1122993
,,,,,,,,2517572238,1122993
,,,,,,,,2585427910,1122993
143590,,"CCUG 20495, CIP 104479, ATCC 33285, NCTC 13075, JCM 16136, JCM 12260, VPI D28K-1",1,Capsularis zoogleoformans,Bacteria,Bacteroidota,anaerobe,2596583692,28119
,,,,,,,,2802429456,28119
,,,,,,,,28119.4,28119
,,,,,,,,28119.6,28119
5745,ZS1-8,"DSM 23421, JCM 17291",1,Pricia antarctica,Bacteria,Bacteroidota,aerobe,2684622891,641691
,,,,,,,,641691.3,641691
1203,2DT,"DSM 13796, JCM 12211, CIP 106778, KCTC 13922, UCM B-5715",1,Priestia endophytica,Bacteria,Bacillota,obligate aerobe,1121089.3,1121089
,,,,,,,,135735.7,135735
,,,,,,,,2599185264,1121089
,,,,,,,,2724679200,135735
678,131,"DSM 1320, ATCC 49095, CCUG 28525, NRRL NRS-665, CIP 106928, NRS 665, JCM 12301, BCRC 15906, CGMCC 1.3592, HAMBI 2080, IFO 15715, KCTC 3449, LMG 11155, NBRC 15715, NCIMB 13366, VTT E-97063",1,Priestia flexa,Bacteria,Bacillota,obligate aerobe,1348625.4,1348625
,,,,,,,,2731957656,1348625
1244,7.101,"DSM 16467, KCTC 3914, BR 030, CIP 110015",1,Priestia koreensis,Bacteria,Bacillota,aerobe,2648501744,284581
,,,,,,,obligate aerobe,284581.3,284581
733,"1060, 19, Ford 19, Gibson 1060","DSM 32, ATCC 14581, CCM 2007, NCIB 9376, NCTC 10342, CCUG 1817, JCM 2506, BCRC 10608, CECT 4313, CIP 66.20, HAMBI 2018, IAM 13418, IFO 15308, KCTC 3007, LMG 7127, NBRC 15308, NCCB 75016, NCIMB 9376, NRIC 1710, NRRL B-14308, VKM B-512, VTT E-93055, NCDO 1773",1,Priestia megaterium,Bacteria,Bacillota,aerobe,1348623.15,1348623
,,,,,,,obligate aerobe,1348623.16,1348623
,,,,,,,,1348623.17,1348623
,,,,,,,,1348623.18,1348623
,,,,,,,,1348623.19,1348623
,,,,,,,,1348623.2,1348623
,,,,,,,,1348623.34,1348623
,,,,,,,,1348623.36,1348623
,,,,,,,,1348623.6,1348623
,,,,,,,,1348623.7,1348623
159756,PX7,"KCTC 42952, MCCC 1H00196",1,Primorskyibacter marinus,Bacteria,Pseudomonadota,aerobe,2889500225,1977320
133848,KAUST100406-0324,"JCM 17872, NRRL B-59665",1,Profundibacterium mesophilum,Bacteria,Pseudomonadota,aerobe,1037889.3,1037889
134197,F2,"ATCC BAA-1284, JCM 13498",1,Prolixibacter bellariivorans,Bacteria,Bacteroidota,facultative anaerobe,1236540.3,1236540
,,,,,,,,2585427911,1236540
,,,,,,,,2890297093,1236540
,,,,,,,,314319.6,314319
156581,HM 792,"CCUG 63022, DSM 45554, UTMC 792, UTMC 00792",1,Promicromonospora iranensis,Bacteria,Actinomycetota,aerobe,2923448447,1105144
,,,,,,,obligate aerobe,,
12604,RS16,"DSM 19349, LMG 24382, JCM 16033",1,Promicromonospora kroppenstedtii,Bacteria,Actinomycetota,aerobe,2507525000,926564
,,,,,,,obligate aerobe,926564.3,926564
141045,NEAU-GS50,"CGMCC 4.7398, DSM 104515",1,Promicromonospora soli,Bacteria,Actinomycetota,aerobe,2035533.3,2035533
,,,,,,,obligate aerobe,,
12606,09-Be-007,"DSM 22081, CCM 7634, CCUG 57424, JCM 17975",1,Promicromonospora umidemergens,Bacteria,Actinomycetota,aerobe,2596583659,629679
,,,,,,,obligate aerobe,,
12659,"C3M-31, C3M_31","DSM 21887, CCUG 57100, CIP 110570, JCM 16571",1,Propionibacterium acidifaciens,Bacteria,Actinomycetota,anaerobe,1122994.3,1122994
,,,,,,,,2524614803,1122994
12658,TA-12,"DSM 16859, CIP 105414, IAM 14535, NRIC 0247, CCUG 48885, ATCC 700429, JCM 21245, NBRC 103082, NCIMB 13575",1,Propionibacterium cyclohexanicum,Bacteria,Actinomycetota,anaerobe,2675903216,64702
,,,,,,,facultative anaerobe,64702.3,64702
,,,,,,,microaerophile,,
12642,"53-W (Hitchner No. 33), 33","CCUG 7433, DSM 20271, ATCC 6207, CCM 1857, NCDO 564, NCIB 5959, NCTC 10470, CIP 103026, NCIMB 5959, CIP 55.101, CIP 59.23",1,Propionibacterium freudenreichii,Bacteria,Actinomycetota,anaerobe,2627853667,66712
,,,,,,,facultative anaerobe,,
,,,,,,,microaerophile,,
12643,E11.1,"DSM 4902, ATCC 9614, NCDO 853, NCIB 8099, CCUG 36819, VPI 0405, CIP 103027, NCIMB 8099",0,Propionibacterium freudenreichii,Bacteria,Actinomycetota,anaerobe,1744.104,1744
,,,,,,,,1744.105,1744
,,,,,,,,1744.106,1744
,,,,,,,,1744.107,1744
,,,,,,,,1744.108,1744
,,,,,,,,1744.109,1744
,,,,,,,,1744.11,1744
,,,,,,,,1744.111,1744
,,,,,,,,1744.112,1744
,,,,,,,,1744.113,1744
12670,BL-10,"DSM 22317, ATCC BAA-1218, LMG 23096, JCM 14922",1,Propionicicella superfundia,Bacteria,Actinomycetota,anaerobe,1122999.3,1122999
,,,,,,,,2523231070,1122999
159196,"WS 4900, VG341","DSM 100885, LMG 29089",1,Propioniciclava flava,Bacteria,Actinomycetota,anaerobe,2072026.3,2072026
,,,,,,,,PPCV00000000,2072026
141046,TEYR-7,"CCTCC AB 2015257, KCTC 33808",1,Propioniciclava sinopodophylli,Bacteria,Actinomycetota,facultative anaerobe,1837344.3,1837344
,,,,,,,obligate aerobe,2867481428,1837344
12673,,"DSM 22130, JCM 15804, WR 061, KCTC 15186",1,Propioniciclava tarda,Bacteria,Actinomycetota,anaerobe,2724679781,433330
,,,,,,,obligate aerobe,433330.3,433330
,,,,,,,,433330.4,433330
12660,Wd,"DSM 15597, JCM 11933, CCUG 53880",1,Propionicimonas paludicola,Bacteria,Actinomycetota,microaerophile,185243.3,185243
,,,,,,,obligate aerobe,2627853595,185243
12662,L60,"DSM 8251, ATCC 49929, CIP 110011, NCTC 11082, CCUG 33480, LMG 16732, JCM 13395",1,Propioniferax innocua,Bacteria,Actinomycetota,aerobe,1753.3,1753
,,,,,,,facultative anaerobe,2814123534,1753
,,,,,,,microaerophile,,
,,,,,,,obligate aerobe,,
5782,10succ1,DSM 9537,1,Propionigenium maris,Bacteria,Fusobacteriota,anaerobe,2574179702,1123000
12663,,"CCUG 27816, NCTC 11866, LMG 16728, DSM 4903, ATCC 27520, JCM 5829, VPI 7625B, CIP 103263, NCIMB 702587, NCDO 2587",1,Propionimicrobium lymphophilum,Bacteria,Actinomycetota,anaerobe,1123001.3,1123001
,,,,,,,,2523533555,1123001
17148,12B4,"DSM 2179, ATCC 33732",1,Propionispira arboris,Bacteria,Bacillota,anaerobe,2602042026,84035
,,,,,,,facultative anaerobe,84035.3,84035
17187,SH2,"DSM 20765, ATCC 49691, VTT E-90406",1,Propionispira raffinosivorans,Bacteria,Bacillota,anaerobe,1123511.3,1123511
,,,,,,,,2518645621,1123511
17150,"KS, KS-SP4I6","DSM 15287, ATCC BAA-665",1,Propionispora hippei,Bacteria,Bacillota,aerobe,1123003.3,1123003
,,,,,,,anaerobe,2585428088,1123003
17149,FBKS1,"DSM 13305, JCM 17185",1,Propionispora vibrioides,Bacteria,Bacillota,anaerobe,112903.3,112903
,,,,,,,,2634166332,1123004
13897,CreMal1,"DSM 5885, JCM 12339, JCM 7784",1,Propionivibrio dicarboxylicus,Bacteria,Pseudomonadota,anaerobe,2599185173,83767
,,,,,,,,83767.3,83767
13899,GolChi1,"DSM 6832, JCM 12227",1,Propionivibrio limicola,Bacteria,Pseudomonadota,anaerobe,167645.3,167645
13898,asp66,DSM 12018,1,Propionivibrio pelophilus,Bacteria,Pseudomonadota,anaerobe,2574180451,1123006
2402,5030,DSM 1685,0,Prosthecochloris sp.,Bacteria,Chlorobiota,anaerobe,2743976.3,2743976
,,,,,,,,2910492695,2743976
2401,6030,DSM 260,1,Prosthecochloris vibrioformis,Bacteria,Chlorobiota,anaerobe,1098.5,1098
,,,,,,,obligate anaerobe,,
166527,2DFWR-13,"KACC 19321, NBRC 113050",1,Protaetiibacter intestinalis,Bacteria,Actinomycetota,obligate aerobe,2419774.3,2419774
18078,GW,"DSM 21650, CGMCC 1.5055, JCM 14574",1,Proteiniborus ethanoligenes,Bacteria,Bacillota,anaerobe,2599185206,415015
,,,,,,,obligate anaerobe,415015.4,415015
2872,D3RC-2,"DSM 24773, CGMCC 1.5058, JCM 14817, KCTC 15188",1,Proteiniclasticum ruminis,Bacteria,Bacillota,anaerobe,1410668.3,1410668
,,,,,,,,2561511080,1410668
,,,,,,,,2675903137,398199
,,,,,,,,398199.5,398199
12514,TB107,"DSM 18083, CGMCC 1.5024, JCM 12891, CCUG 53886",1,Proteiniphilum acetatigenes,Bacteria,Bacteroidota,anaerobe,1123008.3,1123008
,,,,,,,,2518645612,1123008
140143,M3/6,"DSM 28694, CECT 8610, LMG 28299",1,Proteiniphilum saccharofermentans,Bacteria,Bacteroidota,facultative anaerobe,2757320909,1642647
18080,PPP2,"DSM 23131, CIP 108034, JCM 12175, ATCC BAA-755",1,Proteocatella sphenisci,Bacteria,Bacillota,anaerobe,1123009.3,1123009
,,,,,,,,2523533562,1123009
158717,08MAS0041,"CGMCC 1.15939, DSM 104685",1,Proteus alimentorum,Bacteria,Pseudomonadota,facultative anaerobe,2873863875,1973495
,,,,,,,obligate aerobe,,
160787,FJ2001126-3,"DSM 106178, GDMCC 1.1244",1,Proteus cibi,Bacteria,Pseudomonadota,facultative anaerobe,2905384093,2050966
,,,,,,,obligate aerobe,,
158686,08MAS2615,"DSM 104686, CGMCC 1.15982",1,Proteus columbae,Bacteria,Pseudomonadota,anaerobe,2791355076,1987580
,,,,,,,obligate aerobe,,
160788,TJ1636,"DSM 106180, GDMCC 1.1245",1,Proteus faecis,Bacteria,Pseudomonadota,facultative anaerobe,2885181175,2050967
,,,,,,,obligate aerobe,,
5072,1732-80,"DSM 14437, ATCC 700826, CDC 1732-80, CCUG 35386, CIP 106868, CCM 7012",1,Proteus hauseri,Bacteria,Pseudomonadota,facultative anaerobe,1354271.4,1354271
,,,,,,,obligate aerobe,2802429661,1354271
5073,,"DSM 30118, ATCC 13315, IFO 3851, NBRC 3851, NCIB 4175, NCTC 4175, JCM 1668, BCRC 11039, CCUG 35383, CCUG 6327, CIP 58.60, IAM 12317, IAM 12542, JCM 20622, NBRC 105696, NCIMB 4175, OUT 8144, LMG 2096, CCM 7011, CDC 1086-80",0,Proteus hauseri,Bacteria,Pseudomonadota,facultative anaerobe,183417.3,183417
,,,,,,,obligate aerobe,585.2,585
5058,PR 14,"DSM 4479, ATCC 29906, CIP 103181, NCTC 11938, WDCM 00023, CDC PR 14, JCM 1669, CCUG 26767, CECT 4168, KCTC 2566, LMG 3257, NBRC 105697, CCM 7188",1,Proteus mirabilis,Bacteria,Pseudomonadota,facultative anaerobe,525369.4,525369
,,,,,,,,584.639,584
,,,,,,,,643886024,525369
132975,JS9,"DSM 100173, JCM 30699, KACC 18404",1,Proteus terrae subsp. cibarius,Bacteria,Pseudomonadota,facultative anaerobe,2905324704,626774
,,,,,,,obligate aerobe,626774.3,626774
137640,,"CIP 103558, ATCC 49132",0,Proteus vulgaris,Bacteria,Pseudomonadota,facultative anaerobe,585.9,585
,,,,,,,obligate aerobe,,
148403,"87B, 8390-93","CCUG 35381, ATCC 51471, CIP 106871",0,Proteus vulgaris,Bacteria,Pseudomonadota,facultative anaerobe,1311821.3,1311821
,,,,,,,obligate aerobe,2885172688,1311821
148404,"8385-93, 111B","CCUG 35384, ATCC 51469, CIP 106869",0,Proteus vulgaris,Bacteria,Pseudomonadota,facultative anaerobe,1311819.3,1311819
,,,,,,,obligate aerobe,2885184831,1311819
148405,"HSCT 3586 T1, 1404-81","CCUG 35385, ATCC 51470, CIP 106870",0,Proteus vulgaris,Bacteria,Pseudomonadota,facultative anaerobe,1311789.3,1311789
,,,,,,,obligate aerobe,2921503015,1311789
5074,,"DSM 30120, ATCC 9886, CCUG 6325, NCTC 10286, JCM 1673, BCRC 13995, CGMCC 1.6768, CIP 82.90, NBRC 105687",1,Providencia alcalifaciens,Bacteria,Pseudomonadota,aerobe,126385.9,126385
,,,,,,,,520999.6,520999
,,,,,,,,642979317,520999
5091,B,"DSM 19968, ATCC BAA-1590, JCM 16940",1,Providencia burhodogranariea,Bacteria,Pseudomonadota,aerobe,1141662.3,1141662
,,,,,,,obligate aerobe,2529292851,1141662
5075,8025-83,"CCUG 16446, NCTC 12003, DSM 3591, ATCC 35613, CIP 103031, MUA 2-110",1,Providencia heimbachae,Bacteria,Pseudomonadota,aerobe,1354272.4,1354272
,,,,,,,facultative anaerobe,2802429662,1354272
,,,,,,,obligate aerobe,333962.4,333962
5078,1163,"DSM 4542, ATCC 29944, CCUG 14804, CECT 865, JCM 1675, BCRC 13994, CDC 1163, CIP 103182, LMG 3259, NCTC 11801",1,Providencia rettgeri,Bacteria,Pseudomonadota,facultative anaerobe,587.336,587
,,,,,,,,587.9,587
5082,132-68,"CCUG 15723, DSM 4541, ATCC 33673, CDC 132-68, JCM 3953, BCRC 13997, CIP 103032, NCTC 11802, RIMD 1659001",1,Providencia rustigianii,Bacteria,Pseudomonadota,facultative anaerobe,158850.6,158850
,,,,,,,obligate aerobe,500637.6,500637
,,,,,,,,642979318,500637
5092,A,"DSM 19967, ATCC BAA-1589, JCM 16941",1,Providencia sneebia,Bacteria,Pseudomonadota,aerobe,1141660.3,1141660
,,,,,,,obligate aerobe,1141660.4,1141660
,,,,,,,,1141660.5,1141660
,,,,,,,,1141660.6,1141660
,,,,,,,,2597489903,1141660
5084,2896-68,"DSM 4539, ATCC 29914, CCUG 14805, CECT 866, CDC 2896-68, JCM 24298, CIP 104687, LMG 3260, NCTC 11800, LMG 7567",1,Providencia stuartii,Bacteria,Pseudomonadota,facultative anaerobe,588.51,588
,,,,,,,obligate aerobe,,
3026,CC-21,"DSM 21352, CCUG 54492, CIP 109510",1,Pseudacidovorax intermedius,Bacteria,Pseudomonadota,aerobe,2770939510,433924
,,,,,,,facultative aerobe,433924.4,433924
,,,,,,,obligate aerobe,,
130241,,"DSM 28005, JCM 19624, KACC 17839, KCTC 29256, EGI 60002",1,Pseudactinotalea suaedae,Bacteria,Actinomycetota,aerobe,1524924.3,1524924
,,,,,,,obligate aerobe,2887398948,1524924
133083,5GHs33-03,"DSM 27157, KACC 16542, NBRC 111006",1,Pseudactinotalea terrae,Bacteria,Actinomycetota,aerobe,1743262.3,1743262
,,,,,,,obligate aerobe,2890205655,1743262
140465,JH-7,"KCTC 52258, CCTCC AB 2016107",1,Pseudaminobacter manganicus,Bacteria,Pseudomonadota,aerobe,2767802766,1873176
,,,,,,,obligate aerobe,,
11877,"BN12, BN12D","DSM 6986, CIP 106963",1,Pseudaminobacter salicylatoxidans,Bacteria,Pseudomonadota,obligate aerobe,2756170245,93369
,,,,,,,,93369.5,93369
3837,E92,"DSM 25647, CCM 7988, LMG 26720, CIP 110345",1,Pseudarcicella hirudinis,Bacteria,Bacteroidota,aerobe,1079859.3,1079859
,,,,,,,obligate aerobe,2634166314,1079859
7581,A6,"DSM 12829, ATCC 700700, CIP 107037, JCM 12360, KCTC 9906, NCIMB 13794, MTCC 3706",1,Pseudarthrobacter chlorophenolicus,Bacteria,Actinomycetota,aerobe,2634166551,452863
