Accession,phylum,PF00115.25,PF00116.26,PF00199.24,PF00296.26,PF00510.24,PF01521.26,PF02678.22,PF03063.25,PF05726.19,PF08007.18,PF10371.14,PF13597.11,PF16901.10,PF17773.7,PF02579.22,PF02628.20,PF08530.16,PF01871.22,PF02906.19,PF09989.15,Oxygen2
GCA_014192395.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001434785.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GCA_000445065.1,Pseudomonadota,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_007994985.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000219125.2,Bacillota,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_002930105.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003634095.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000429425.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_000511175.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_011764565.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_025061645.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001311885.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0
GCA_000512895.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_003994485.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000613725.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
GCA_000308375.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001677435.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000741175.1,Actinomycetota,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
GCA_009906855.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000712035.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_014137975.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_017051705.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000242435.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
GCA_000069945.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
GCA_004343035.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_000298215.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
GCA_003236315.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000424665.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_000178475.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
GCA_001293565.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_018394335.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
GCA_001697185.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_001720585.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
GCA_000280495.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
GCA_003634315.1,Pseudomonadota,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1
GCA_007845635.1,Bacteroidota,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
GCA_000615945.1,Bacillota,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
GCA_003752155.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
GCA_000218875.1,Pseudomonadota,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
GCA_003993795.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
GCA_001612665.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014640315.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_901482605.1,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1
GCA_002807015.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
GCA_003696285.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
GCA_022430545.2,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900091545.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000424065.1,Bacillota,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1
GCA_017873605.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_900115085.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000421185.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_010500895.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_016908465.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014644315.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_004343505.1,Pseudomonadota,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
GCA_900015215.1,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_007004065.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_002901995.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
GCA_000296695.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
GCA_013385175.1,Pseudomonadota,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
GCA_003634215.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003044275.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900115555.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_002101775.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000172635.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001458435.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014212015.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_005434975.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_014156695.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014648435.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_004923205.2,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014203705.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003054225.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000428845.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004328075.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0
GCA_000422805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_016583625.1,Pseudomonadota,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_004217045.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000613945.1,Bacteroidota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_001436045.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
GCA_002087335.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_024453815.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
GCA_022179125.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_016735115.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_004363695.1,Bacteroidota,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
GCA_004339095.1,Bacillota,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
GCA_900102435.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_003046545.1,Pseudomonadota,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
GCA_003034225.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_003815915.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
GCA_000420505.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GCA_008365375.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
GCA_001591165.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
GCA_000949455.1,Bacillota,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
GCA_000741575.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_000013085.1,Pseudomonadota,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
GCA_001889025.1,Pseudomonadota,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900111615.1,Bacillota,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001280875.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
GCA_000971295.1,Pseudomonadota,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_004684805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000526495.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_900113745.1,Pseudomonadota,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_001816165.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_002917885.1,Bacteroidota,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
GCA_900176415.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003337375.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003254295.1,Pseudomonadota,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
GCA_001654985.1,Pseudomonadota,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_002355855.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003182075.1,Bacillota,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_000447205.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000614145.1,Bacteroidota,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1
GCA_001613325.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_011758645.1,Actinomycetota,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
GCA_000466985.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_003350505.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000269805.1,Actinomycetota,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
GCA_000305495.2,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_024609765.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001620365.2,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_019285775.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_028023555.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000422785.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_000378465.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_003217475.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003335045.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000585355.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
GCA_003688615.2,Bacillota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_007097205.2,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_013282215.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900129545.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
GCA_900128905.1,Bacteroidota,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
GCA_003047295.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014652555.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_001442625.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_018323885.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_003967035.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
GCA_028607105.1,Pseudomonadota,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000469305.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_900187165.1,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_007954355.1,Pseudomonadota,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000739995.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_016907235.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_000021925.1,Bacillota,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_000186265.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_017873185.1,Bacillota,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_002937115.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
GCA_900129905.1,Pseudomonadota,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
GCA_003339645.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_900099705.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_028561335.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_016904955.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000550805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
GCA_000785435.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_002920915.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_007993045.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003012055.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_001870465.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900142095.1,Bacillota,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_900089775.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_013408445.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_013378075.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001941445.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900113375.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_016107555.1,Pseudomonadota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_000828055.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
GCA_900130055.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
GCA_017876575.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001189965.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_008831045.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
GCA_900167455.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000421565.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900187025.1,Bacillota,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
GCA_000735365.1,Pseudomonadota,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_900100075.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_001721295.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_001654925.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_002205675.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900107145.1,Pseudomonadota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
GCA_003385895.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0
GCA_004681125.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_002078505.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
GCA_014204915.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001552255.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001895005.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000420805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_000243115.3,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014641455.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_004519545.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_004341945.1,Bacillota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_006716235.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
GCA_900188325.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_000308695.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900130005.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_905397395.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_007990755.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_024622975.1,Bacillota,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_005869875.1,Bacillota,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_000336575.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_018588945.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_009827335.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000421705.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1
GCA_017814435.1,Bacteroidota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000310205.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
GCA_003261055.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900112235.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_002901845.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_009707865.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000423225.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002902625.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003752465.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_021026375.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
GCA_014641075.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_009695915.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_000246855.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
GCA_900113135.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_008806755.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_002797685.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001704615.3,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_022179325.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_000163295.1,Bacillota,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
GCA_003575975.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_001646865.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000178115.2,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_002860325.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000015865.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_000022065.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_003990915.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014205115.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_020523825.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
